label,text
other,"@temberaubend Kenne wen der aus Spaß zu seiner Freundin manchmal Weib sagt, juckt sie auch gar nicht und dann is auch cool, ansonsten einfach peinlich"
sexist,@melooo49 @tolunaysbigtime @GameFresh11 Fresse du dämliche alte. Denkst wohl auch bist was besseres. WEIB
other,@temberaubend @LaraPhenea is so eine die Weib sagt
sexist,"Nee du privilegiertes, reiches, deutsches Weib mit weißem Mann, du machst das für dich und nur für dich. Für dein Konto, deinen Luxus und dein deine narzisstische Persönlichkeit. https://t.co/h86cg6Mu9r"
other,"@temberaubend kann aber auch neckisch und in der Beziehung normal sein, Mannsbild und Weib sind manchmal romantische Kosenamen. 😄"
sexist,"@128_0_0_1 @temberaubend Oder Männer, die die Frau Olle nennen, können froh sein, dass das Weib es mit dem Kerl so lange aushält!"
other,leute die weib/weiber sagen&lt;&lt;&lt;&lt;&lt;&lt;
sexist,"@Weser_Sandrita Erledigt, das Weib liegt aktuell auf dem Rücken. Gutes Zeichen das alles OK ist. 😊"
other,aber wirklich versager wer weib sagt ich hoffe ihr bekommt alle keinen head
other,versager wer weib statt maus sagt
other,@Die_Liser Hast du mich ein frustriertes Weib genannt?
sexist,"@temberaubend Schade dass sich „Weib“ so negativ anhört, weil es ist halt eigentlich das Äquivalent zu „Mann“."
other,@_Bubatzminister @temberaubend Ich sag nicht weib
sexist,@temberaubend @TheCrossedBones Das ist richtig. Aber Umgang mit einer Frau verdient man nicht. Und letztlich kommt es immer auf die Situation und auf die Beziehung an. Ich kann zu meiner Frau Weib sagen und sie weiß das einzuordnen.
sexist,@GeneralGuis Ein Weib.
other,"@TheCrossedBones weib ist ja auch abwertend, weiblich nicht"
other,"Aber mit ""weiblich"" hast du kein Problem?
Warum dann mit ""Weib""?
Ist dir ""Finta"" lieber,  so wie es Woko Haram will? https://t.co/Hps0zUzy7H"
sexist,"@BILD Jagd dieses unfähige und korrupte Weib endlich dorthin, wo der Pfeffer wächst! Sie soll ihre korrupte und verlogene EU gleich mitnehmen! Ich hab so die Schnauze voll hier Steuern zu zahlen…"
sexist,"@temberaubend @marchesse Bist du wohl still, Weib, wenn er dir Begriffe die du schon kennst mansplainen will?! https://t.co/o10WF1ycjE"
other,"@DerEwiggestrige kannst halt ""typ"" nicht mit ""weib"" vergleichen tf"
sexist,"@Artemis_SjaJnA Da hast Du recht, dieses Weib ist untragbar !!"
sexist,Wenn ein mid weib im gym ist werde ich zum monkey und überschätze mich extrem
sexist,"@zombo_eule @IstvanMetal 🥺🙁 oookeee … aber dann wird richtig gemütlich mit Kaffee, Tee, Kuchen, Sahne und Gesang (Wein/Weib/Gesang kann doch jeder 😜) nachgestreamfeiert 🥳☕️🫖🌞🍰"
other,lösch das Wort „Weib“ aus deinem Wortschatz
sexist,@evolixpokezon niemand hat bock auf soeine deadass corny Weib
sexist,"besteht Hoffnung, dass Menschen langsam raffen was hier läuft! 
 Tolles Weib ‼️ mehr davon bitte 😁😁 https://t.co/OsU4ZTjVFi"
other,"@temberaubend @salatkirche Aber ""Weib"" ist halt wirklich sehr veraltet und hatte früher (u hat immer noch i m gegenden bedeutung: weibl wesen)

negative konotierung eher neu. oder?"
other,@fudo__myoo @salatkirche typ oder kerl ist halt nichtmal annähernd auf der stufe wie weib
other,@temberaubend Wer sagt denn Weib bitte
sexist,@Lebenskuenstner Wo sind wir im Mittelalter falsch abgebogen? Damals durfte man noch seinen Nachbarn mit der Streitaxt eins überbraten und dann sein Weib schänden 🤷‍♂️
sexist,"@TomasiBenVossul Was für ein seltendämliches Weib, ich fasse all das nicht mehr. Das denen auch noch ein Podium gegeben wird, das ist ein Skandal sondergleichen."
other,"@marchesse Weib ist eine alte Bezeichnung für eine Frau, die in einigen Regionen sprachhistorisch eine allmähliche Bedeutungsverschlechterung erfuhr. Grund war die niedrige gesellschaftliche Stellung und Wertschätzung von Frauen [...]"
sexist,"@temberaubend Da viele Feauen meinen, ein Mann wäre eine wandelnde Brieftasche, kommt mir kein Weib mehr ins Haus..... Basta"
sexist,"@Schwabenfraule @Cartmenser_ Glaube dir nicht, du garschtiges Weib 😃"
other,@temberaubend Ist weib nicht so 19 Jahrhundert oder so
sexist,"@Nishalie_ @MrVarulf Ein Werwolf eines Nachts entwich
von Weib und Kind, wollt an ein Grab,
kam in ein Moor, das es da gab,
versank darin und wühlte sich
hindurch, verrenkt wie'n Akrobat:
""Komm ich wohl je aus dem Salat, 
in dem ich steck bis an die Knie?
Weh mir! In diesem Symphonie!""

#reimbattle"
other,@younzen395 @dennis1235301 @temberaubend Danke für den wahnnsing hilfreichen Rat. Ich wollte aber wissen warum er glaubt Weib sei eine Verunglimpfung von Frauen.  Nur weil ein Teil eines Geschlechts so empfindet? Oder weil er meint dass es falsch gebraucht wurde... Danke für @younzen395 unsachlichkeit in der Diskussion.
sexist,@Stefanie_K_07 Du bist ein böses Weib. Ich mag das. 😘
sexist,@nunoprivat @MelisGedanken Digga wenn du deine stimmungsschwankungen hast bist du schlimmer als ein weib und egost HAHAHAHA
sexist,@temberaubend Du Weib
sexist,@TomasiBenVossul Das Weib da.
other,@temberaubend Ich glaube das es da ziemlich viele gibt! 13 Frauen erleben in jeder Stunde im Durchschnitt Gewalt in der Beziehung und Weib liegt ja da im Respektlosigkeits Barometer noch 20 Stufen drunter!
sexist,@BILD Ist das a Weib oder a Mannl?
other,"@temberaubend Weib

/va͜ip,Weíb/

Substantiv, Neutrum [das]

1a.

VERALTEND

Frau (1) als Geschlechtswesen im Unterschied zum Mann

Erst einmal ein Begriff ohne Wertung. Wertung kommt erst im Gebrauch und Zusammenhang zu Stande."
sexist,"@bwlm Das müssen wir das Deutsche Institut für Normung (DIN) fragen. Ungleiche Namensverteilung (16m/6w) ist nicht geschlechtergerecht.😫. Xanthippe war aber auch ein garstig Weib. Es sind mehr Weststädte als Oststädte. Und jetzt? Aachen Helau, äähh, ach nee Umlaut Aachen 🤣🤣🤣"
sexist,@temberaubend Also Fr sage Weib nur wenn ich sauer auf die Frau/Mädchen bin so als indirekte Beleidigung.
sexist,"@WieselerSusanne Wie weiblich interessiert mich als Weib gerade mal null. 
Allerdings interessiert mich die Umsetzung von Wahlversprechen sowie pragmatische Lösungen der gerade nicht wenigen Probleme im Land außerordentlich."
sexist,"Laufe am Mann vorbei, werfe ihm Handküsse zu. Er: 🤨
""I love you so matsch dolle, weißt gar nicht, wie dolle."" Werfe noch paar Handküsse.
Er: 🤨
""Liebe liegt in der Luft!"" *formt mit den Händen Herzen*

""SAG MIR, WAS DU WILLST ODER HAU AB, WEIB!""

Er liebt mich. SOOOO dolle!😍"
sexist,@srnnextdoor @assuuki @keineahnunglan Nur spaß drecks weib
sexist,"@FrodoBurton Das Weib hat einfach meine Ex angeschrieben und gefragt, ob sie überhaupt von ihr weiß und ob wir uns überhaupt richtig getrennt haben. Ich werte das als Angriff gegen meine Person und werde mich nun beiden Personen komplett verschließen. Sollen die sich doch lieb haben aller"
sexist,"@Tina20Rt @authenticsilvr Aber Du bist nicht das Maß aller Dinge, Weib!"
other,"@temberaubend Beste Freundin nennt ihren Freund ""Kerl"" und er sie ""Weib"", and I think it's beautiful. 😉"
other,@echte_bombus grauslich
sexist,"Mal Lady , mal Luder, je nach Situation, gerne Weib, gerne Vamp, aber immer Frau durch und durch ! Elegant, modisch und Sexy und sich ihrer Weiblichkeit bewusst! Genauso bin ich! Melde dich für Ficktreffs in Klingenthal, Zwickau und Umgebung: https://t.co/PVQMFf6YaK https://t.co/ip18MeYjgn"
other,"@temberaubend dem gibt es nicht hinzuzufügen. Finde das Wort ""Weib"" so dermaßen respektlos und beleidigend einer Frau gegenüber, als wären wir noch im Mittelalter..."
sexist,@FathABC Bro ich sag nur da wollte ein dude das seine Hunde n weib ballern weil er es geil findet https://t.co/v5jPY0Hjm8
sexist,"@Killroy2004 @temberaubend Männlich - Mann
Weiblich - Weib
Oder 
Herr - Herrlich
Dame - …?"
other,"@cookiesAccepted @temberaubend Es ist halt eigentlich das pendant zu mann
Nur weil.. Keine ahnung vermutlich irgendwas mit klassen hat sich weib als schimpfwort/herabwürdigendes wort durchgesetzt und frau als normbezeichnung für weibliche individuen"
other,@temberaubend weib is so ein ekelhaftes wort
sexist,"Früher so:
""Halts Maul Weib. Du hast zu Hause zu sitzen und uns zu dienen &amp; nicht WCs für euch in der Öffentlichkeit zu fordern.""

Heute so:
""Halt die Fresse TERF. Wenn es dir nicht passt, dass wir in die Frauendusche kommen, dann bleibe zu Hause. Tue das, was wir erwarten"""
sexist,@t0t_der_IV @ZwiebelMettchen Ich saufe sowas schon aus Prinzip nicht. Der Typ hofft aber durch die Weichmacher aus der Flasche zum Weib zu werden
other,"@gerhard_berent Das Weib an den Haaren in die Höhe zu schleifen war auch lange Tradition, also damals vor langer Zeit...
Ich sehe aber du hast genug Zeit um in Zukunft als Fake Pferd Kutschen durch Wien zu ziehen, danke ❤️"
sexist,"@EinLiberaler Ruhig bleiben und viel Erfolg 
Am Ende des Tages wartet dann Wein und Weib"
sexist,"@Sandor133 Ich auch, als normal gepoltes weißes Weib....."
sexist,"Mit Tollkirschen
füttert sie mich
bis ich tobe
von Hoffnung
vergiftet
muss ich
Federn lassen
in dieser Nacht
Teuflisches Weib
jeder Absturz
im Zweifelsfall
Liebe
nimmt sie
schon bald
ihren roten
Fingerhut…

So long Darlings &amp; noch einen schönen Vormittag 🖤 https://t.co/DLJcZWm0WZ"
sexist,"@Cyhra1 Dieses Weib und die Typen die sowas mitmachen gehören gestoppt. Es kann nicht unsere Aufgabe oder Verpflichtung sein das zu machen. Sollen die Kriegsverbrecher der USA und GB das machen, die wollten den Krieg."
sexist,@juicydarkk @DaddyvonPenny werd ein weib dann weisst du es
sexist,"Das reicht. Du hast dich gut gehalten,
Orson.
Von jetzt an übernehme ich. Du kannst
nun zu deinem gelibten Weib zurückkehren."
sexist,@ServetDnmez17 Freches Dummes faules ungebildetes Satanisten Weib
sexist,"@BILD Klar will die Schulden machen, ist ja auch nicht ihr Geld! Sie muss dafür ja nicht morgens aufstehen ! Dieses Weib ist untragbar!"
sexist,"@_FederDE @NicoKonservativ Du bist halt nicht so interessiert an geopolitischen Analysen, eher so ein Emo, ein hysterisches Weib. Spiel nicht so viel Sonsole und baller Dir nicht das Zeug ins Hirn, mein Tipp."
sexist,@heinmax50 😁Mit Busfahrt verbinde ich immer Weib Wein und Gesang.🤔Verpass deinen Austieg nicht vor lauter Bergfest feiern 😮
sexist,@anna_spase_ Geiles Weib verführt
sexist,"Sagt grad, mein Herr, habt Ihr noch nichts gefunden?
Hat sich das Herz nicht irgendwo gebunden?
Das Sprichwort sagt: Ein eigner Herd,
Ein braves Weib sind Gold und Perlen wert."
sexist,@lolita_angelin Du bist ein tolles Weib
sexist,"Ich wäre definitiv wie der ältere Herr dezent ausgeflippt und hätte exakt genauso reagiert. Okay, vllt. noch ne Schelle obendrein für das hysterische Weib und den Kotflügeltätschler. https://t.co/U8RKvXQs5b"
sexist,@wazyfnr Du hast n weib wazy du bist ein macher
sexist,@Pretty_mf_omal Ja mit Weib würde ich auch links nehmen
sexist,@ServetDnmez17 Wiederlicht dieses Weib !
sexist,@stupitasfuck bin ich ein weib dass ich kochen kann
sexist,"@justinmgottscha Muthig, unbekümmert, spöttisch, gewaltthätig — so will uns die Weisheit: sie ist ein Weib und liebt immer nur einen Kriegsmann."
sexist,@FrodoBurton @FrauArtemisia Dadurch einzig ernstzunehmendes Weib in der Runde. Mit einem Kritikpunkt: Wann wird mit mehr Nachwuchs zu rechnen sein? ;)
sexist,Kann man dich klären du geiles weib
sexist,"Scheiß aufm Helm, Hauptsache Felschenfunzel an. Felgt dem krassen Weib. Äh… folgt! #Cyberpunk2077 https://t.co/RvJ3TTk2oC"
sexist,@SamiPoliticcs @Pxcov2 @Faynbtw Bin leider kein 14 jähriger der sich auf nen TikTok weib aufgeilt oder so
sexist,"@KlaraBlick Kanzler/in
Die Frau werde ich nie vergessen.
Hat unser Land zerstört, uns verschuldet, unsicher gemacht.
Ich hoffe die deutsche Geschichte, soweit es diese in Zukunft noch gibt, wird diese Weib verteufel."
sexist,"@Horst67340170 @mariasworld22 @TommyRotty @WakandaWuti @1981Steel Das ist Ingress. Ich spiele für die blaue Fraktion. Die Schlümpfe in diesem Spiel. Unsere Gegner sind die Frösche (grün 🤢). Ich bin n Weib, also bin ich Schlumpfine 🙂. Ins Gebüsch, mal schaun 🤣🤣🤣🤣. Alles klar? Noch Fragen 😘."
sexist,@nenacasc Und ewig jammert dieses Weib.
sexist,@lu222cia Werd mal so kanacken weib mit lacoste anzug und lern roundhouse und verteil paar in ffm
sexist,"@hej_steffi Oh, du guadglaibigs Luadr! So a rächds schwäbisch Weib hot scho a mords großa Gosch. Do god ned bloß oi Maultasch auf's Mol nai. 😂"
sexist,@Artemis_SjaJnA Hässliches Weib.
sexist,@Lenamaus_777 Kann ich verstehen. Auf diesem Bild siehst du wirklich wie eine verführerische Hexe oder eher wie ein teufliches Weib aus.
sexist,"Happy Birthday, königliches Weib im zarten Alter. @Koenigin_Chaos https://t.co/KFmCMwe3Er"
sexist,"Früher war sie ja ganz pfiffig, heute ist sie ein boshaftes altes Weib. ""Gscheert"", wie man in Bayern sagt, war sie schon immer. Servus Lisa Fitz, nacha schleichst di halt. 💁 https://t.co/pIrSlKQlEA"
other,"Wenn du Creator oder Creatorinnen anhand ihres Geschlechts (wEiL sChEiSs Weib) diskreditierst weil du selbst n Stück scheisse Bist, bist du ein bemitleidenswertes Arschloch was zu unrecht die Chance bekommt, im Internet seinen „Content“ zu verbreiten. Liebe an @NikoMilenova"
sexist,"@Htt10170767 blind schon… aber farben sehe ich noch 😉
du hast, wie ein weib, schrank bestimmt voll mit klamotten 😂"
sexist,"@AlexanderGrevel Was wird dieses Weib gleich so hysterisch? Wenn ihnen ihr Anliegen so wichtig ist, sollten sie doch froh sein, dafür zu bluten!
Oder trauen sie sich nur, weil sie damit anscheinend nichts riskieren?"
sexist,weib steht für hinterftzige „freundin“
sexist,weib was mich versetzt hat ist jtz mit rr meiner feindin im urlaub ich sehe es als test
sexist,"""Dein echter Brauch, o Weiblichkeit,
hat immer Treue zum Geleit.
Man sagt, der Hölle Glut vermeidet,
wer Armut wegen Treue leidet.
Das tat ein Weib, und ew'ge Gaben
wird es dafür im Himmel haben. […]"" (f.) https://t.co/3zIGFAGPCL"
sexist,@eineflascheluft Junge ich chill einfach draußen irgendein weib auf Twitter:
sexist,"@rocky_asap_ ich verstehe auch nicht wie manche jede woche einen neuen typen am start haben können, ich meine checkt das der nächste nicht dass das weib erst in ner beziehung war ?¿?"
sexist,@anaximandus Zickig. Das Weib.
sexist,Das Weib hat Schiss vor Russland (NATO -Beitritt ) aber der ISLAMISCHE _TERROR ist WILLKOMMEN in ihrem Land! Schweden ist NO GO!
sexist,"Guck dir diese Visage an. Aber, dass die INNERE SICHERHEIT des Landes am ARSCH IST, VERSCHWEIGT dieses doofe Weib! Erdogan sagt es richtig, Schweden_&gt;""Brutstätte des TERRORS "" 
Sogar ukrainische Flüchtlinge (WEIBER_ VEGEWALTIGUNG! )lehnen ihr Land ab  https://t.co/wFzAYrgb2z"
sexist,Was ein Dummes Weib https://t.co/70wadqPQb1
sexist,"@ehrenmann40 Glaub es gibt keinen, der versuchen würde dir die wegzunehmen. Heuchlerisches Weib 😭"
sexist,@Geile_Katja Zu zweit ein geiles Weib zu verwöhnen hat auch etwas ;-)
sexist,"' ...Und was bekam des Soldaten Weib
Aus dem weiten Russenland?"
sexist,@sosmitmensch @l_sachslehner Will ich die gleiche Staatsbürgerschaft wie dieses Weib?
sexist,@ManuelaSchwesig weib bist du so blöd oder stellst du dich nur so? die schwuchteln und lesben sollen wir lieben aber auf die ungeimpften gehen wir los! dir haben sie ins hirn geschissen! eine echte politikerin!  bei dir merkt man daß eva aus einer rippe von adam geschaffen wurde!
sexist,"mb duscht und hört laut snuff von slipknot
ich klopfe und frage ob alles in ordnung ist ""ja alles gut, ich fühls grad""

nächstes lied: wer ficken will muss freundlich sein von sdp

weib wtf? 😭😂"
sexist,"@nils_chan Und du hast dich darüber beschwert, dass ich dich als Weib bezeichnet habe"
sexist,"@OtukaKarnerMSF ""komm her du hysterische weib!""

""oh! ja! nimm mich du präpotentes beidl!"" https://t.co/hQHOEQCR8P"
sexist,"@88LunAtic @MAC_Ruhrpott @der_veganer @Rechtsdirektor Ich glaube Du bist zu arrogant/ ignorant um zuzugeben wie ekelhaft überheblich Deine „Weil ich es kann!“ Position ist.

Daher drehen wir uns im Kreis und selbst mir wird es langsam zu dumm.

In so fern… Schweige fortan, Weib! 😉"
other,Ist hysterisches Weib jetzt ein Kompliment oder was hab ich verpasst?
other,"@mr_smith_ra @MAC_Ruhrpott @der_veganer @Rechtsdirektor Du weißt schon, dass Dude sowohl m als auch w ist, oder? Weib hingegen impliziert dass ich eine Frau bin. Ist das in der heutigen Gesellschaft nicht unhöflich? Assuming gender und so? Außerdem ist Weib echt beleidigend."
sexist,"@88LunAtic @MAC_Ruhrpott @der_veganer @Rechtsdirektor Ja, Weib?"
sexist,@Assauxt @kleinuziii Welcher Ausländer hat dein weib gebummst dass du so verbittert bist🇹🇷
sexist,"Diese verdammte toxische Weiblichkeit! Die Fälle häufen sich. Wir werden erleben, dass die Frauen noch kranker agieren als Männer. Noch in diesem Jahrzehnt! Fällt das Weib, so fällt das Volk! 

„Dr. Strange“-Star muss wegen Kindesmissbrauchs in den Knast https://t.co/KNAuZ6bnrm"
sexist,"@Schwulemiker Ist man eigentlich trisexuell, wenn man Wein, Weib und Gesang liebt?🤔"
sexist,könnte man ihn nicht klonen und die ganzen eu-arschlöcher durch ihn ersetzen? vielleicht wäre es dann wirklich eine UNION und nicht ein haufen korrupter idioten? allein das deutsche weib ist zum kotzen von den anderen ganz zu schweigen! krebsgeschwüre die entfernt werden müsßten1 https://t.co/4SDJgHSOys
